Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
53,2019-03-01,06:15:00,06:26:00,0 days 00:11:00.000000000,0,4,2,6,2,5,2771,50,3112,1,0,1,1
30,2017-05-02,07:45:00,07:47:00,0 days 00:02:00.000000000,7,2,1,4,2,2,217,18,6192,4,0,1,1
2,2017-03-16,07:12:00,07:14:00,0 days 00:02:00.000000000,2,2,2,4,2,2,7295,43,1935,8,0,1,0
23,2019-03-19,07:23:00,07:25:00,0 days 00:02:00.000000000,0,4,2,4,2,2,7001,43,5576,1,0,1,0
23,2017-10-17,07:20:00,07:37:00,0 days 00:17:00.000000000,3,3,1,4,2,3,299,25,3249,4,1,1,1
7,2018-01-10,06:19:00,06:21:00,0 days 00:02:00.000000000,0,3,2,4,2,11,8225,14,6608,8,1,1,1
20,2017-07-17,07:53:00,07:55:00,0 days 00:02:00.000000000,9,3,1,7,2,2,91,18,6227,4,0,1,1
30,2016-12-13,07:58:00,08:00:00,0 days 00:02:00.000000000,5,2,2,4,2,5,3639,11,5378,8,0,1,1
10,2016-08-12,08:18:00,08:19:00,0 days 00:01:00.000000000,3,2,2,4,2,5,2996,44,868,8,0,1,1
38,2018-01-09,06:33:00,06:34:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3598,26,670,8,0,1,1
75,2018-05-23,05:50:00,06:03:00,0 days 00:13:00.000000000,0,3,1,7,2,3,181,25,5168,4,1,1,1
23,2018-01-08,07:15:00,07:19:00,0 days 00:04:00.000000000,0,3,2,7,2,8,5083,43,2353,1,0,1,0
38,2018-03-06,07:25:00,07:25:00,0 days 00:00:00.000000000,0,3,2,7,2,8,4404,30,4932,8,0,1,1
7,2018-04-12,06:31:00,06:33:00,0 days 00:02:00.000000000,0,3,2,4,2,2,6976,43,5589,1,0,1,0
45,2016-02-23,14:14:00,14:16:00,0 days 00:02:00.000000000,0,1,2,4,2,3,679,39,7116,10,0,1,1
17,2016-11-15,07:45:00,07:51:00,0 days 00:06:00.000000000,5,2,2,7,2,2,6858,10,265,8,1,1,1
7,2019-01-28,06:30:00,06:53:00,0 days 00:23:00.000000000,0,4,2,4,2,2,7006,43,5466,1,0,1,0
35,2016-12-08,06:23:00,06:26:00,0 days 00:03:00.000000000,0,2,2,4,2,3,679,39,1607,8,0,1,1
7,2017-11-13,07:30:00,07:31:00,0 days 00:01:00.000000000,5,3,2,4,2,2,7282,55,2037,8,1,1,1
20,2016-01-27,07:13:00,07:14:00,0 days 00:01:00.000000000,2,1,1,4,2,2,196,18,616,4,0,1,1
25,2016-12-06,07:19:00,07:21:00,0 days 00:02:00.000000000,0,2,2,4,2,3,1435,46,536,8,1,1,1
30,2016-10-13,07:10:00,07:20:00,0 days 00:10:00.000000000,0,2,2,4,2,12,6673,5,6309,8,0,0,0
60,2017-03-15,08:40:00,08:41:00,0 days 00:01:00.000000000,3,2,2,7,2,5,2788,50,3001,1,0,1,1
20,2016-10-13,07:50:00,07:51:00,0 days 00:01:00.000000000,2,2,2,4,2,12,6677,55,2346,8,1,1,1
20,2017-01-06,06:39:00,06:47:00,0 days 00:08:00.000000000,0,2,2,4,2,3,762,25,3687,8,0,1,1
38,2018-05-07,06:00:00,06:02:00,0 days 00:02:00.000000000,0,3,1,7,2,3,51,25,3568,4,1,1,1
38,2018-04-13,06:50:00,06:53:00,0 days 00:03:00.000000000,2,3,2,7,2,12,6426,10,1323,8,0,1,1
38,2017-12-15,06:45:00,06:45:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3339,26,1297,8,0,1,1
53,2017-10-31,08:08:00,08:10:00,0 days 00:02:00.000000000,2,3,2,4,2,5,3175,17,821,8,1,1,1
15,2016-02-24,07:45:00,07:46:00,0 days 00:01:00.000000000,8,1,2,4,2,5,3830,26,1098,8,0,1,1
53,2017-10-26,06:14:00,06:16:00,0 days 00:02:00.000000000,0,3,2,4,2,8,4615,46,4543,8,1,1,1
38,2018-12-06,08:33:00,08:34:00,0 days 00:01:00.000000000,6,4,1,4,2,2,35,18,6163,4,0,1,1
38,2017-11-27,06:17:00,06:30:00,0 days 00:13:00.000000000,0,3,2,6,2,3,1321,10,1817,1,0,1,0
12,2016-10-05,07:50:00,07:57:00,0 days 00:07:00.000000000,0,2,2,4,2,10,5877,43,5598,8,0,1,0
38,2018-10-12,06:46:00,06:47:00,0 days 00:01:00.000000000,0,4,2,4,2,2,7255,46,4468,8,1,1,1
38,2018-02-09,07:40:00,07:41:00,0 days 00:01:00.000000000,0,3,2,7,2,8,4338,30,5845,8,0,0,1
30,2016-05-02,06:14:00,06:24:00,0 days 00:10:00.000000000,0,1,2,7,2,3,1909,10,3584,8,0,1,1
15,2015-11-19,07:47:00,07:48:00,0 days 00:01:00.000000000,7,1,2,4,2,8,4570,46,4659,8,1,1,1
38,2018-06-06,07:11:00,07:12:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3774,26,977,8,0,1,1
53,2018-05-15,07:56:00,07:57:00,0 days 00:01:00.000000000,0,3,2,6,2,7,620,52,952,8,0,1,1
38,2018-11-06,06:25:00,06:26:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3827,26,1066,8,0,1,1
38,2019-01-28,13:12:00,13:13:00,0 days 00:01:00.000000000,1,4,2,4,2,5,3749,26,817,10,0,1,1
10,2015-10-09,08:45:00,08:47:00,0 days 00:02:00.000000000,2,1,2,4,2,12,6660,34,1537,8,0,1,1
53,2019-04-02,01:46:00,13:49:00,0 days 12:03:00.000000000,0,4,1,7,2,2,213,54,6204,4,1,1,1
38,2017-11-29,13:57:00,13:58:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3241,26,819,10,0,1,1
5,2015-10-13,08:07:00,08:18:00,0 days 00:11:00.000000000,1,1,1,7,2,2,35,18,3366,4,0,1,1
45,2016-03-03,05:50:00,06:12:00,0 days 00:22:00.000000000,0,1,2,6,2,3,2530,10,3529,8,0,1,1
35,2017-03-03,06:50:00,07:02:00,0 days 00:12:00.000000000,18,2,1,4,2,8,478,3,260,4,1,1,1
15,2017-01-30,07:48:00,07:50:00,0 days 00:02:00.000000000,14,2,1,4,2,2,196,18,6168,4,0,1,1
23,2018-03-29,06:16:00,06:17:00,0 days 00:01:00.000000000,0,3,2,4,2,10,5951,43,83,1,0,1,0
20,2016-09-16,07:57:00,07:58:00,0 days 00:01:00.000000000,7,2,2,4,2,8,4637,46,5341,8,1,1,1
23,2018-03-05,07:20:00,07:40:00,0 days 00:20:00.000000000,3,3,2,7,2,6,4034,39,1160,8,0,0,0
20,2016-11-30,14:37:00,14:33:00,-1 days +23:56:00.000000000,0,2,2,5,2,3,1923,10,1801,3,0,1,0
20,2015-11-09,07:06:00,07:07:00,0 days 00:01:00.000000000,3,1,2,4,2,5,3307,26,940,8,0,1,1
20,2016-01-27,07:24:00,07:26:00,0 days 00:02:00.000000000,5,1,2,4,2,8,2159,8,1554,8,1,1,1
15,2016-09-19,14:30:00,14:29:00,-1 days +23:59:00.000000000,0,2,1,4,2,2,111,18,3382,4,1,1,1
53,2018-04-20,06:54:00,06:55:00,0 days 00:01:00.000000000,0,3,2,4,2,8,4579,46,4662,8,1,1,1
38,2017-12-21,06:48:00,06:48:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3483,26,449,8,0,1,1
23,2018-03-28,07:11:00,07:12:00,0 days 00:01:00.000000000,0,3,2,4,2,12,6648,34,448,8,0,0,0
23,2018-01-10,06:25:00,06:38:00,0 days 00:13:00.000000000,0,3,2,6,2,5,2753,50,2315,1,0,1,0
53,2018-06-20,16:01:00,16:03:00,0 days 00:02:00.000000000,1,3,2,10,2,2,7817,43,7327,3,0,1,0
53,2019-02-11,06:20:00,06:43:00,0 days 00:23:00.000000000,0,4,2,4,2,2,7809,29,5038,8,0,1,1
38,2018-03-01,13:47:00,13:50:00,0 days 00:03:00.000000000,0,3,2,4,2,5,3006,26,655,10,0,1,1
38,2017-09-27,07:16:00,07:17:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3479,26,758,8,0,1,1
23,2018-02-27,07:10:00,07:50:00,0 days 00:40:00.000000000,0,3,2,6,2,5,2795,50,2467,1,0,1,0
38,2019-03-11,14:04:00,14:04:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3561,26,1630,10,0,1,1
30,2015-09-09,06:10:00,06:29:00,0 days 00:19:00.000000000,0,1,2,4,2,8,4602,6,2249,8,0,1,1
23,2018-10-11,06:31:00,06:32:00,0 days 00:01:00.000000000,0,4,2,4,2,5,2648,26,7175,8,0,1,1
20,2017-01-17,07:50:00,08:06:00,0 days 00:16:00.000000000,15,2,1,4,2,3,369,25,233,4,1,1,1
75,2018-04-26,06:57:00,07:09:00,0 days 00:12:00.000000000,0,3,2,4,2,2,7492,44,5659,8,1,1,1
38,2019-02-12,13:49:00,13:49:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3398,26,948,10,0,1,1
20,2016-05-23,06:25:00,06:32:00,0 days 00:07:00.000000000,0,1,2,4,2,5,3517,45,5151,1,0,1,0
38,2018-11-07,07:00:00,07:36:00,0 days 00:36:00.000000000,3,4,2,1,2,2,6740,43,6119,8,1,1,1
30,2017-02-13,07:34:00,07:35:00,0 days 00:01:00.000000000,4,2,1,4,2,2,207,18,3450,4,0,1,1
30,2015-10-21,07:29:00,07:34:00,0 days 00:05:00.000000000,1,1,2,4,2,7,617,46,807,8,1,1,1
23,2017-12-07,09:19:00,09:22:00,0 days 00:03:00.000000000,0,3,2,4,2,2,7158,43,196,2,0,1,0
75,2018-05-08,07:30:00,07:49:00,0 days 00:19:00.000000000,3,3,1,6,2,3,56,25,4357,4,1,1,1
53,2018-02-09,13:35:00,13:38:00,0 days 00:03:00.000000000,0,3,2,5,2,8,4623,46,4744,10,1,1,0
38,2018-01-08,06:36:00,06:36:00,0 days 00:00:00.000000000,0,3,2,4,2,5,2989,26,935,8,0,1,1
75,2018-12-21,07:20:00,07:21:00,0 days 00:01:00.000000000,3,4,1,4,2,2,494,48,3023,4,0,1,1
30,2016-10-25,07:50:00,07:59:00,0 days 00:09:00.000000000,2,2,2,4,2,5,3349,21,660,8,0,1,1
23,2017-12-19,13:59:00,14:05:00,0 days 00:06:00.000000000,0,3,2,7,2,3,711,39,6973,10,0,1,1
30,2017-03-17,07:05:00,07:06:00,0 days 00:01:00.000000000,1,2,1,4,2,2,35,18,6246,4,0,1,1
75,2018-10-04,07:21:00,07:22:00,0 days 00:01:00.000000000,3,4,1,4,2,2,486,48,2733,4,0,1,1
38,2017-09-29,06:55:00,07:04:00,0 days 00:09:00.000000000,0,3,2,6,2,5,2598,10,1342,8,0,1,1
30,2015-11-12,13:59:00,14:02:00,0 days 00:03:00.000000000,20,1,2,5,2,8,5831,24,1239,3,0,1,0
23,2018-03-15,06:50:00,06:56:00,0 days 00:06:00.000000000,3,3,2,4,2,3,1211,16,5217,8,0,1,1
5,2017-05-25,08:40:00,08:42:00,0 days 00:02:00.000000000,2,2,1,4,2,2,228,18,592,4,0,1,1
7,2017-11-13,06:25:00,06:31:00,0 days 00:06:00.000000000,1,3,2,4,2,3,758,15,2252,8,0,1,1
12,2016-09-19,06:35:00,06:39:00,0 days 00:04:00.000000000,0,2,2,4,2,10,5883,43,455,8,0,1,0
25,2016-05-11,07:45:00,07:56:00,0 days 00:11:00.000000000,12,1,2,4,2,2,6822,55,7414,8,1,1,1
23,2019-03-20,07:20:00,07:21:00,0 days 00:01:00.000000000,4,4,1,4,2,2,213,18,6185,4,0,1,1
75,2018-10-04,07:30:00,08:02:00,0 days 00:32:00.000000000,6,4,2,8,2,3,2245,24,5241,8,0,1,1
23,2018-12-17,06:48:00,06:49:00,0 days 00:01:00.000000000,2,4,2,4,2,8,5548,16,1476,1,0,1,1
60,2016-04-04,07:13:00,07:13:00,0 days 00:00:00.000000000,3,1,2,4,2,3,2565,20,4386,8,0,1,1
7,2018-09-18,07:20:00,07:27:00,0 days 00:07:00.000000000,5,4,2,4,2,8,4413,37,5284,8,0,1,0
37,2016-01-22,15:46:00,15:48:00,0 days 00:02:00.000000000,5,1,2,7,2,2,6816,13,1340,10,0,1,1
20,2016-05-31,06:45:00,06:46:00,0 days 00:01:00.000000000,0,1,2,4,2,5,3740,26,948,8,0,1,1
53,2019-02-06,13:48:00,13:48:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3326,26,866,10,0,1,1
53,2018-01-10,06:00:00,10:08:00,0 days 04:08:00.000000000,0,3,1,6,2,3,116,25,710,4,1,1,1
38,2017-09-27,06:50:00,06:52:00,0 days 00:02:00.000000000,0,3,2,4,2,5,3270,26,1013,8,0,1,1
12,2016-11-01,06:37:00,06:38:00,0 days 00:01:00.000000000,0,2,2,4,2,10,5877,43,5598,8,0,1,0
15,2017-02-01,14:40:00,14:50:00,0 days 00:10:00.000000000,0,2,2,4,2,11,4384,1,681,8,1,1,1
20,2017-01-30,07:35:00,07:36:00,0 days 00:01:00.000000000,1,2,2,4,2,2,2271,46,2716,8,1,1,1
23,2018-03-26,07:30:00,07:37:00,0 days 00:07:00.000000000,1,3,2,7,2,3,1752,6,1452,1,0,1,1
23,2017-11-30,02:08:00,14:13:00,0 days 12:05:00.000000000,0,3,2,4,2,5,3094,46,611,8,1,1,1
75,2018-10-03,07:30:00,07:55:00,0 days 00:25:00.000000000,6,4,2,8,2,3,1766,57,835,8,0,1,1
38,2018-11-15,13:48:00,13:48:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3409,26,1011,10,0,1,1
23,2018-10-31,15:15:00,15:28:00,0 days 00:13:00.000000000,0,4,2,4,2,5,3789,50,2979,1,0,1,0
45,2015-12-03,05:40:00,05:45:00,0 days 00:05:00.000000000,0,1,2,3,2,5,3218,52,934,8,1,1,1
38,2018-10-24,06:37:00,06:47:00,0 days 00:10:00.000000000,0,4,2,4,2,5,2939,13,4866,8,0,1,1
45,2016-12-14,07:46:00,07:46:00,0 days 00:00:00.000000000,6,2,2,8,2,12,6470,34,899,8,0,1,0
75,2019-03-07,07:29:00,07:30:00,0 days 00:01:00.000000000,4,4,1,4,2,2,560,48,2917,4,0,1,1
7,2018-06-07,14:44:00,14:48:00,0 days 00:04:00.000000000,0,3,2,4,2,5,3482,11,3552,10,0,1,0
25,2017-06-20,06:51:00,06:58:00,0 days 00:07:00.000000000,0,2,2,4,2,2,6946,43,4082,1,0,1,0
20,2016-10-21,07:33:00,07:34:00,0 days 00:01:00.000000000,10,2,2,4,2,2,7168,55,7433,8,1,1,1
15,2015-11-12,06:14:00,06:16:00,0 days 00:02:00.000000000,0,1,2,4,2,8,2273,46,582,8,1,0,0
25,2015-11-18,07:48:00,07:55:00,0 days 00:07:00.000000000,9,1,1,7,2,2,35,18,617,4,0,1,1
53,2018-10-10,13:25:00,13:25:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3006,26,443,10,0,1,1
23,2018-11-19,06:48:00,07:03:00,0 days 00:15:00.000000000,0,4,2,6,2,3,1142,50,2989,1,0,1,0
15,2016-12-07,07:02:00,07:05:00,0 days 00:03:00.000000000,9,2,2,4,2,3,910,39,7103,8,0,1,1
60,2017-04-04,07:46:00,07:53:00,0 days 00:07:00.000000000,5,2,2,4,2,12,6464,34,910,8,0,0,0
53,2019-03-05,06:39:00,06:41:00,0 days 00:02:00.000000000,2,4,2,4,2,11,8120,14,6571,8,1,1,1
30,2017-01-23,14:29:00,14:29:00,0 days 00:00:00.000000000,0,2,2,4,2,8,5769,45,4288,3,0,1,0
38,2017-09-27,07:20:00,07:23:00,0 days 00:03:00.000000000,4,3,1,4,2,2,35,18,5400,4,0,0,0
38,2019-02-15,14:01:00,14:02:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3626,26,1291,10,0,1,1
20,2015-11-23,07:30:00,07:41:00,0 days 00:11:00.000000000,6,1,2,4,2,11,4341,1,741,8,1,1,1
53,2018-01-22,06:54:00,06:59:00,0 days 00:05:00.000000000,0,3,2,4,2,11,2259,53,3349,8,1,1,1
38,2018-03-13,13:48:00,13:48:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3515,26,659,10,0,1,1
10,2017-04-03,06:35:00,06:38:00,0 days 00:03:00.000000000,0,2,2,4,2,11,8223,14,6665,8,1,1,1
45,2016-11-07,07:18:00,07:22:00,0 days 00:04:00.000000000,1,2,2,7,2,5,3072,53,7176,8,0,0,0
23,2018-10-24,07:55:00,07:59:00,0 days 00:04:00.000000000,12,4,2,2,2,3,947,16,5217,8,0,1,1
35,2016-10-27,07:02:00,07:03:00,0 days 00:01:00.000000000,1,2,2,7,2,3,2488,20,4900,8,0,1,1
53,2018-02-14,07:40:00,07:45:00,0 days 00:05:00.000000000,0,3,2,4,2,5,2761,50,2238,1,0,0,0
12,2017-04-05,08:11:00,08:17:00,0 days 00:06:00.000000000,0,2,2,4,2,10,5886,43,5600,8,0,1,0
23,2018-01-10,06:16:00,06:17:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6089,43,4093,1,0,1,0
53,2018-03-12,06:29:00,06:33:00,0 days 00:04:00.000000000,0,3,2,7,2,5,3175,17,1336,8,1,1,1
38,2018-04-16,06:37:00,06:39:00,0 days 00:02:00.000000000,0,3,2,4,2,5,3811,26,960,8,0,1,1
75,2018-10-11,07:30:00,09:07:00,0 days 01:37:00.000000000,6,4,2,8,2,3,1637,57,806,8,0,1,1
30,2016-02-22,06:40:00,06:52:00,0 days 00:12:00.000000000,0,1,2,6,2,3,1027,10,1359,1,0,1,1
75,2017-12-12,13:04:00,13:09:00,0 days 00:05:00.000000000,0,3,2,5,2,10,6343,43,5751,3,0,1,0
23,2018-03-19,06:32:00,06:33:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6016,43,604,1,0,1,0
45,2017-05-08,06:30:00,06:39:00,0 days 00:09:00.000000000,0,2,2,4,2,2,7123,10,288,8,1,1,1
23,2018-02-02,06:15:00,06:15:00,0 days 00:00:00.000000000,0,3,2,4,2,10,5885,43,513,8,0,1,0
17,2017-03-30,07:45:00,07:52:00,0 days 00:07:00.000000000,3,2,1,4,2,2,207,18,3378,4,0,1,1
23,2018-05-10,06:01:00,06:03:00,0 days 00:02:00.000000000,0,3,2,4,2,10,5992,43,5117,1,0,1,0
7,2019-01-29,07:10:00,07:13:00,0 days 00:03:00.000000000,2,4,2,7,2,2,7285,10,560,8,0,0,1
20,2015-10-30,15:49:00,15:57:00,0 days 00:08:00.000000000,4,1,2,4,2,11,8175,36,1921,10,0,1,1
38,2018-05-16,14:51:00,14:52:00,0 days 00:01:00.000000000,0,3,2,7,2,8,5703,29,3864,10,0,1,1
15,2016-03-11,07:39:00,07:40:00,0 days 00:01:00.000000000,2,1,2,4,2,8,4963,6,2551,1,0,1,0
15,2017-01-12,08:00:00,08:01:00,0 days 00:01:00.000000000,5,2,2,4,2,5,2933,46,3986,8,1,1,1
15,2016-09-13,07:28:00,07:30:00,0 days 00:02:00.000000000,8,2,2,4,2,11,2472,46,436,8,1,1,1
45,2017-03-28,06:25:00,06:28:00,0 days 00:03:00.000000000,0,2,2,4,2,5,3200,17,847,8,1,1,1
38,2019-03-13,06:08:00,06:10:00,0 days 00:02:00.000000000,0,4,2,4,2,5,3441,26,1274,8,0,1,1
38,2018-02-05,07:00:00,07:14:00,0 days 00:14:00.000000000,0,3,2,6,2,5,2761,50,3128,1,0,1,0
38,2018-05-16,06:08:00,06:09:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3483,26,1553,8,0,1,1
5,2016-03-29,07:27:00,07:36:00,0 days 00:09:00.000000000,1,1,1,4,2,2,35,18,6190,4,0,1,1
23,2018-03-05,07:39:00,07:42:00,0 days 00:03:00.000000000,2,3,1,4,2,2,35,18,3706,4,0,1,1
38,2019-01-09,07:08:00,08:43:00,0 days 01:35:00.000000000,0,4,2,7,2,8,5437,29,4985,8,0,1,1
27,2017-04-21,14:04:00,14:05:00,0 days 00:01:00.000000000,0,2,2,4,2,2,7233,43,4192,10,0,0,0
20,2015-09-21,07:37:00,08:16:00,0 days 00:39:00.000000000,0,1,2,4,2,3,773,25,3630,8,0,0,1
30,2017-05-31,08:02:00,08:08:00,0 days 00:06:00.000000000,3,2,1,4,2,2,111,18,3441,4,0,1,1
53,2017-10-31,08:20:00,08:23:00,0 days 00:03:00.000000000,6,3,2,7,2,5,3150,17,816,8,1,1,1
53,2018-05-31,06:23:00,06:26:00,0 days 00:03:00.000000000,0,3,2,4,2,8,4548,46,4671,8,1,1,1
23,2018-04-27,16:49:00,16:52:00,0 days 00:03:00.000000000,0,3,2,4,2,5,3747,45,5666,3,0,0,0
23,2017-11-15,06:01:00,06:04:00,0 days 00:03:00.000000000,0,3,2,4,2,10,6105,43,6198,1,0,0,0
23,2017-10-26,07:55:00,08:07:00,0 days 00:12:00.000000000,0,3,2,4,2,5,2804,50,2658,1,0,1,1
38,2018-01-05,07:00:00,07:09:00,0 days 00:09:00.000000000,2,3,2,4,2,8,4502,6,2022,8,0,1,1
38,2018-10-17,07:23:00,07:25:00,0 days 00:02:00.000000000,2,4,2,4,2,11,8195,44,5443,8,0,1,1
38,2018-01-09,05:26:00,05:27:00,0 days 00:01:00.000000000,0,3,2,7,2,3,1170,39,1965,8,0,1,1
25,2017-05-17,06:35:00,06:36:00,0 days 00:01:00.000000000,0,2,2,7,2,3,983,25,3668,8,0,1,1
60,2016-01-25,06:44:00,06:47:00,0 days 00:03:00.000000000,0,1,2,9,2,8,5085,43,2196,1,0,1,0
23,2017-09-20,07:22:00,07:34:00,0 days 00:12:00.000000000,7,3,1,4,2,2,4089,14,645,4,0,1,1
53,2019-03-13,06:53:00,06:59:00,0 days 00:06:00.000000000,0,4,2,7,2,8,5478,29,4869,8,0,1,0
12,2016-12-15,07:35:00,07:35:00,0 days 00:00:00.000000000,0,2,2,4,2,10,6088,43,5442,1,0,1,0
53,2018-12-14,06:28:00,06:30:00,0 days 00:02:00.000000000,0,4,2,4,2,11,8299,14,6656,8,1,1,1
23,2017-09-27,05:27:00,05:28:00,0 days 00:01:00.000000000,0,3,2,4,2,12,6569,34,5471,8,0,0,1
23,2018-04-11,13:50:00,13:56:00,0 days 00:06:00.000000000,0,3,2,5,2,3,2105,10,1772,1,0,1,0
15,2017-01-27,07:37:00,07:38:00,0 days 00:01:00.000000000,3,2,2,4,2,5,3358,46,2897,8,1,1,1
25,2016-01-08,07:12:00,07:16:00,0 days 00:04:00.000000000,0,1,2,4,2,3,948,24,3067,1,0,1,1
20,2016-02-23,08:08:00,08:16:00,0 days 00:08:00.000000000,4,1,2,4,2,5,3486,26,1977,8,1,1,1
7,2018-03-29,08:09:00,08:10:00,0 days 00:01:00.000000000,2,3,2,4,2,2,7007,43,3263,1,0,1,0
38,2017-12-04,07:24:00,07:26:00,0 days 00:02:00.000000000,0,3,2,3,2,2,6791,55,7385,8,1,1,1
38,2018-05-01,06:45:00,07:05:00,0 days 00:20:00.000000000,0,3,2,4,2,2,7648,29,1269,8,0,1,1
23,2018-05-01,06:17:00,06:27:00,0 days 00:10:00.000000000,0,3,2,4,2,2,6956,55,2517,8,0,1,1
38,2019-03-21,06:05:00,06:16:00,0 days 00:11:00.000000000,0,4,2,6,2,8,5525,17,892,8,1,1,1
75,2019-01-02,07:30:00,07:31:00,0 days 00:01:00.000000000,0,4,2,3,2,8,5484,29,4002,8,0,0,0
23,2018-01-08,15:39:00,15:42:00,0 days 00:03:00.000000000,0,3,2,4,2,3,1214,15,1927,8,0,1,1
15,2015-12-07,06:29:00,06:30:00,0 days 00:01:00.000000000,0,1,2,3,2,3,2192,8,1599,8,0,1,1
20,2016-01-11,05:58:00,05:59:00,0 days 00:01:00.000000000,0,1,2,4,2,3,2302,46,2581,8,1,1,1
38,2018-10-25,14:10:00,14:19:00,0 days 00:09:00.000000000,0,4,2,4,2,3,2429,32,4534,10,0,1,1
23,2019-03-13,08:00:00,08:01:00,0 days 00:01:00.000000000,5,4,2,4,2,3,1486,15,1452,8,0,1,1
53,2018-10-18,07:55:00,08:02:00,0 days 00:07:00.000000000,3,4,1,4,2,3,304,25,5181,4,1,1,1
30,2017-04-19,07:33:00,07:35:00,0 days 00:02:00.000000000,2,2,2,7,2,5,2590,20,6285,8,0,1,1
25,2017-01-23,07:05:00,07:09:00,0 days 00:04:00.000000000,0,2,2,6,2,5,2715,50,2008,1,0,1,0
23,2018-11-05,07:30:00,07:36:00,0 days 00:06:00.000000000,4,4,2,4,2,2,7278,10,364,8,0,1,1
10,2017-03-13,08:09:00,08:09:00,0 days 00:00:00.000000000,5,2,2,4,2,8,5516,17,1003,8,0,0,0
38,2018-09-21,06:52:00,06:53:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3386,26,987,8,0,1,1
23,2018-11-05,07:38:00,07:49:00,0 days 00:11:00.000000000,0,4,2,4,2,3,1211,10,1611,8,0,1,1
38,2018-12-03,06:10:00,06:11:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3454,26,825,8,0,1,1
7,2015-12-02,07:58:00,07:57:00,-1 days +23:59:00.000000000,18,1,1,4,2,2,196,18,6699,4,1,1,1
38,2018-11-16,06:41:00,06:43:00,0 days 00:02:00.000000000,0,4,2,9,2,8,4556,46,1394,8,1,1,1
17,2017-04-19,16:04:00,16:04:00,0 days 00:00:00.000000000,2,2,2,4,2,2,7484,18,6411,10,1,1,1
23,2018-12-19,07:00:00,07:09:00,0 days 00:09:00.000000000,5,4,2,4,2,3,738,6,2727,8,0,1,1
53,2018-04-10,07:57:00,07:58:00,0 days 00:01:00.000000000,0,3,2,4,2,7,589,46,806,8,1,1,1
38,2018-12-18,06:01:00,06:02:00,0 days 00:01:00.000000000,2,4,2,4,2,5,3842,26,873,8,0,1,1
38,2018-09-25,07:12:00,07:17:00,0 days 00:05:00.000000000,0,4,2,6,2,5,2600,20,6291,8,0,1,1
38,2017-09-25,15:45:00,15:53:00,0 days 00:08:00.000000000,8,3,1,4,2,8,3843,3,435,4,1,1,1
38,2018-11-27,07:35:00,07:36:00,0 days 00:01:00.000000000,6,4,2,4,2,5,3020,46,480,8,1,1,1
38,2018-09-07,07:34:00,07:35:00,0 days 00:01:00.000000000,1,4,2,4,2,5,3097,26,929,8,0,1,1
30,2016-12-05,06:56:00,07:01:00,0 days 00:05:00.000000000,0,2,2,9,2,10,6280,39,6931,1,0,1,1
30,2015-12-16,07:25:00,07:27:00,0 days 00:02:00.000000000,4,1,2,4,2,3,1250,16,1752,8,0,1,1
45,2016-06-28,07:00:00,07:07:00,0 days 00:07:00.000000000,0,1,2,6,2,3,745,39,6951,8,0,1,1
15,2017-01-11,07:34:00,07:36:00,0 days 00:02:00.000000000,1,2,2,4,2,5,3192,17,2585,8,1,1,1
23,2019-02-11,06:22:00,06:23:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3484,26,1564,8,0,1,1
38,2018-04-16,07:30:00,07:48:00,0 days 00:18:00.000000000,22,3,2,4,2,8,4973,6,5414,1,0,1,1
60,2016-04-06,07:19:00,07:21:00,0 days 00:02:00.000000000,0,1,2,4,2,8,4522,25,3599,8,0,1,1
25,2016-11-09,07:22:00,07:37:00,0 days 00:15:00.000000000,10,2,2,4,2,2,7202,55,7379,8,1,1,1
15,2016-02-10,13:41:00,13:45:00,0 days 00:04:00.000000000,0,1,2,5,2,2,6780,43,5093,10,0,1,0
30,2017-05-30,06:45:00,07:04:00,0 days 00:19:00.000000000,0,2,1,7,2,3,114,25,4268,4,1,1,1
38,2017-11-27,06:56:00,06:58:00,0 days 00:02:00.000000000,0,3,2,4,2,9,6389,26,3022,8,0,1,1
